Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_2_373,VDD,Metal1,493.9200,15.0100,4.999989
TAP_TAPCELL_ROW_2_372,VDD,Metal1,454.7200,15.0100,4.999985
TAP_TAPCELL_ROW_2_371,VDD,Metal1,415.5200,15.0100,4.999983
TAP_TAPCELL_ROW_2_370,VDD,Metal1,376.3200,15.0100,4.999972
TAP_TAPCELL_ROW_2_369,VDD,Metal1,337.1200,15.0100,4.999966
TAP_TAPCELL_ROW_2_368,VDD,Metal1,297.9200,15.0100,4.999980
TAP_TAPCELL_ROW_2_367,VDD,Metal1,258.7200,15.0100,4.999982
TAP_TAPCELL_ROW_2_366,VDD,Metal1,219.5200,15.0100,4.999986
TAP_TAPCELL_ROW_2_365,VDD,Metal1,180.3200,15.0100,4.999986
TAP_TAPCELL_ROW_2_364,VDD,Metal1,141.1200,15.0100,4.999986
TAP_TAPCELL_ROW_2_363,VDD,Metal1,101.9200,15.0100,4.999986
TAP_TAPCELL_ROW_2_362,VDD,Metal1,62.7200,15.0100,4.999986
TAP_TAPCELL_ROW_2_361,VDD,Metal1,23.5200,15.0100,4.999986
TAP_TAPCELL_ROW_1_360,VDD,Metal1,1101.5200,8.5100,4.999999
TAP_TAPCELL_ROW_1_359,VDD,Metal1,1062.3200,8.5100,4.999999
TAP_TAPCELL_ROW_1_358,VDD,Metal1,1023.1200,8.5100,4.999999
TAP_TAPCELL_ROW_1_357,VDD,Metal1,983.9200,8.5100,4.999999
TAP_TAPCELL_ROW_1_356,VDD,Metal1,944.7200,8.5100,4.999999
TAP_TAPCELL_ROW_1_355,VDD,Metal1,905.5200,8.5100,4.999999
TAP_TAPCELL_ROW_1_354,VDD,Metal1,866.3200,8.5100,4.999999
TAP_TAPCELL_ROW_1_353,VDD,Metal1,827.1200,8.5100,4.999999
TAP_TAPCELL_ROW_1_352,VDD,Metal1,787.9200,8.5100,4.999999
TAP_TAPCELL_ROW_1_351,VDD,Metal1,748.7200,8.5100,4.999998
TAP_TAPCELL_ROW_1_350,VDD,Metal1,709.5200,8.5100,4.999997
TAP_TAPCELL_ROW_1_349,VDD,Metal1,670.3200,8.5100,4.999997
TAP_TAPCELL_ROW_1_348,VDD,Metal1,631.1200,8.5100,4.999995
TAP_TAPCELL_ROW_1_347,VDD,Metal1,591.9200,8.5100,4.999991
TAP_TAPCELL_ROW_1_346,VDD,Metal1,552.7200,8.5100,4.999991
TAP_TAPCELL_ROW_1_345,VDD,Metal1,513.5200,8.5100,4.999990
TAP_TAPCELL_ROW_1_344,VDD,Metal1,474.3200,8.5100,4.999984
TAP_TAPCELL_ROW_1_343,VDD,Metal1,435.1200,8.5100,4.999981
TAP_TAPCELL_ROW_1_342,VDD,Metal1,395.9200,8.5100,4.999981
TAP_TAPCELL_ROW_1_341,VDD,Metal1,356.7200,8.5100,4.999981
TAP_TAPCELL_ROW_1_340,VDD,Metal1,317.5200,8.5100,4.999982
TAP_TAPCELL_ROW_1_339,VDD,Metal1,278.3200,8.5100,4.999985
TAP_TAPCELL_ROW_1_338,VDD,Metal1,239.1200,8.5100,4.999987
TAP_TAPCELL_ROW_1_337,VDD,Metal1,199.9200,8.5100,4.999992
TAP_TAPCELL_ROW_1_336,VDD,Metal1,160.7200,8.5100,4.999992
TAP_TAPCELL_ROW_1_335,VDD,Metal1,121.5200,8.5100,4.999992
TAP_TAPCELL_ROW_1_334,VDD,Metal1,82.3200,8.5100,4.999995
TAP_TAPCELL_ROW_1_333,VDD,Metal1,43.1200,8.5100,4.999995
TAP_TAPCELL_ROW_0_332,VDD,Metal1,1089.2000,7.1700,4.999999
TAP_TAPCELL_ROW_0_331,VDD,Metal1,1070.1600,7.1700,4.999999
TAP_TAPCELL_ROW_0_330,VDD,Metal1,1051.1200,7.1700,4.999999
TAP_TAPCELL_ROW_0_329,VDD,Metal1,1032.0800,7.1700,4.999999
TAP_TAPCELL_ROW_0_328,VDD,Metal1,1013.0400,7.1700,4.999999
TAP_TAPCELL_ROW_0_327,VDD,Metal1,994.0000,7.1700,4.999999
TAP_TAPCELL_ROW_0_326,VDD,Metal1,974.9600,7.1700,4.999999
TAP_TAPCELL_ROW_0_325,VDD,Metal1,955.9200,7.1700,4.999999
TAP_TAPCELL_ROW_0_324,VDD,Metal1,936.8800,7.1700,4.999999
TAP_TAPCELL_ROW_0_323,VDD,Metal1,917.8400,7.1700,4.999999
TAP_TAPCELL_ROW_0_322,VDD,Metal1,898.8000,7.1700,4.999999
TAP_TAPCELL_ROW_0_321,VDD,Metal1,879.7600,7.1700,4.999999
TAP_TAPCELL_ROW_0_320,VDD,Metal1,860.7200,7.1700,4.999999
TAP_TAPCELL_ROW_0_319,VDD,Metal1,841.6800,7.1700,4.999999
TAP_TAPCELL_ROW_0_318,VDD,Metal1,822.6400,7.1700,4.999999
TAP_TAPCELL_ROW_0_317,VDD,Metal1,803.6000,7.1700,4.999999
TAP_TAPCELL_ROW_0_316,VDD,Metal1,784.5600,7.1700,4.999999
TAP_TAPCELL_ROW_0_315,VDD,Metal1,765.5200,7.1700,4.999999
TAP_TAPCELL_ROW_0_314,VDD,Metal1,746.4800,7.1700,4.999998
TAP_TAPCELL_ROW_0_313,VDD,Metal1,727.4400,7.1700,4.999997
TAP_TAPCELL_ROW_0_312,VDD,Metal1,708.4000,7.1700,4.999997
TAP_TAPCELL_ROW_0_311,VDD,Metal1,689.3600,7.1700,4.999997
TAP_TAPCELL_ROW_0_310,VDD,Metal1,670.3200,7.1700,4.999997
TAP_TAPCELL_ROW_0_309,VDD,Metal1,651.2800,7.1700,4.999996
TAP_TAPCELL_ROW_0_308,VDD,Metal1,632.2400,7.1700,4.999996
TAP_TAPCELL_ROW_0_307,VDD,Metal1,613.2000,7.1700,4.999995
TAP_TAPCELL_ROW_0_306,VDD,Metal1,594.1600,7.1700,4.999991
TAP_TAPCELL_ROW_0_305,VDD,Metal1,575.1200,7.1700,4.999991
TAP_TAPCELL_ROW_0_304,VDD,Metal1,556.0800,7.1700,4.999991
TAP_TAPCELL_ROW_0_303,VDD,Metal1,537.0400,7.1700,4.999991
TAP_TAPCELL_ROW_0_302,VDD,Metal1,518.0000,7.1700,4.999990
TAP_TAPCELL_ROW_0_301,VDD,Metal1,498.9600,7.1700,4.999990
TAP_TAPCELL_ROW_0_300,VDD,Metal1,479.9200,7.1700,4.999989
TAP_TAPCELL_ROW_0_299,VDD,Metal1,460.8800,7.1700,4.999983
TAP_TAPCELL_ROW_0_298,VDD,Metal1,441.8400,7.1700,4.999982
TAP_TAPCELL_ROW_0_297,VDD,Metal1,422.8000,7.1700,4.999981
TAP_TAPCELL_ROW_0_296,VDD,Metal1,403.7600,7.1700,4.999981
TAP_TAPCELL_ROW_0_295,VDD,Metal1,384.7200,7.1700,4.999981
TAP_TAPCELL_ROW_0_294,VDD,Metal1,365.6800,7.1700,4.999981
TAP_TAPCELL_ROW_0_293,VDD,Metal1,346.6400,7.1700,4.999981
TAP_TAPCELL_ROW_0_292,VDD,Metal1,327.6000,7.1700,4.999982
TAP_TAPCELL_ROW_0_291,VDD,Metal1,308.5600,7.1700,4.999983
TAP_TAPCELL_ROW_0_290,VDD,Metal1,289.5200,7.1700,4.999985
TAP_TAPCELL_ROW_0_289,VDD,Metal1,270.4800,7.1700,4.999985
TAP_TAPCELL_ROW_0_288,VDD,Metal1,251.4400,7.1700,4.999986
TAP_TAPCELL_ROW_0_287,VDD,Metal1,232.4000,7.1700,4.999989
TAP_TAPCELL_ROW_0_286,VDD,Metal1,213.3600,7.1700,4.999992
TAP_TAPCELL_ROW_0_285,VDD,Metal1,194.3200,7.1700,4.999992
TAP_TAPCELL_ROW_0_284,VDD,Metal1,175.2800,7.1700,4.999992
TAP_TAPCELL_ROW_0_283,VDD,Metal1,156.2400,7.1700,4.999992
TAP_TAPCELL_ROW_0_282,VDD,Metal1,137.2000,7.1700,4.999992
TAP_TAPCELL_ROW_0_281,VDD,Metal1,118.1600,7.1700,4.999993
TAP_TAPCELL_ROW_0_280,VDD,Metal1,99.1200,7.1700,4.999993
TAP_TAPCELL_ROW_0_279,VDD,Metal1,80.0800,7.1700,4.999995
TAP_TAPCELL_ROW_0_278,VDD,Metal1,61.0400,7.1700,4.999995
TAP_TAPCELL_ROW_0_277,VDD,Metal1,42.0000,7.1700,4.999996
TAP_TAPCELL_ROW_0_276,VDD,Metal1,22.9600,7.1700,4.999996
PHY_EDGE_ROW_137_Left_275,VDD,Metal1,3.9130,541.6315,4.999993
PHY_EDGE_ROW_136_Left_274,VDD,Metal1,3.9130,540.2880,4.999993
PHY_EDGE_ROW_135_Left_273,VDD,Metal1,3.9130,533.7915,4.999994
PHY_EDGE_ROW_134_Left_272,VDD,Metal1,3.9130,532.4480,4.999994
PHY_EDGE_ROW_133_Left_271,VDD,Metal1,3.9130,525.9515,4.999988
PHY_EDGE_ROW_132_Left_270,VDD,Metal1,3.9130,524.6080,4.999988
PHY_EDGE_ROW_131_Left_269,VDD,Metal1,3.9130,518.1115,4.999998
PHY_EDGE_ROW_130_Left_268,VDD,Metal1,3.9130,516.7680,4.999998
PHY_EDGE_ROW_129_Left_267,VDD,Metal1,3.9130,510.2715,4.999997
PHY_EDGE_ROW_128_Left_266,VDD,Metal1,3.9130,508.9280,4.999997
PHY_EDGE_ROW_127_Left_265,VDD,Metal1,3.9130,502.4315,4.999996
PHY_EDGE_ROW_126_Left_264,VDD,Metal1,3.9130,501.0880,4.999996
PHY_EDGE_ROW_125_Left_263,VDD,Metal1,3.9130,494.5915,4.999983
PHY_EDGE_ROW_124_Left_262,VDD,Metal1,3.9130,493.2480,4.999983
PHY_EDGE_ROW_123_Left_261,VDD,Metal1,3.9130,486.7515,4.999991
PHY_EDGE_ROW_122_Left_260,VDD,Metal1,3.9130,485.4080,4.999991
PHY_EDGE_ROW_121_Left_259,VDD,Metal1,3.9130,478.9115,4.999994
PHY_EDGE_ROW_120_Left_258,VDD,Metal1,3.9130,477.5680,4.999994
PHY_EDGE_ROW_119_Left_257,VDD,Metal1,3.9130,471.0715,4.999994
PHY_EDGE_ROW_118_Left_256,VDD,Metal1,3.9130,469.7280,4.999994
PHY_EDGE_ROW_117_Left_255,VDD,Metal1,3.9130,463.2315,4.999997
PHY_EDGE_ROW_116_Left_254,VDD,Metal1,3.9130,461.8880,4.999997
PHY_EDGE_ROW_115_Left_253,VDD,Metal1,3.9130,455.3915,4.999995
PHY_EDGE_ROW_114_Left_252,VDD,Metal1,3.9130,454.0480,4.999995
PHY_EDGE_ROW_113_Left_251,VDD,Metal1,3.9130,447.5515,4.999983
PHY_EDGE_ROW_112_Left_250,VDD,Metal1,3.9130,446.2080,4.999983
PHY_EDGE_ROW_111_Left_249,VDD,Metal1,3.9130,439.7115,4.999982
PHY_EDGE_ROW_110_Left_248,VDD,Metal1,3.9130,438.3680,4.999982
PHY_EDGE_ROW_109_Left_247,VDD,Metal1,3.9130,431.8715,4.999989
PHY_EDGE_ROW_108_Left_246,VDD,Metal1,3.9130,430.5280,4.999989
PHY_EDGE_ROW_107_Left_245,VDD,Metal1,3.9130,424.0315,4.999995
PHY_EDGE_ROW_106_Left_244,VDD,Metal1,3.9130,422.6880,4.999995
PHY_EDGE_ROW_105_Left_243,VDD,Metal1,3.9130,416.1915,4.999993
PHY_EDGE_ROW_104_Left_242,VDD,Metal1,3.9130,414.8480,4.999993
PHY_EDGE_ROW_103_Left_241,VDD,Metal1,3.9130,408.3515,4.999994
PHY_EDGE_ROW_102_Left_240,VDD,Metal1,3.9130,407.0080,4.999994
PHY_EDGE_ROW_101_Left_239,VDD,Metal1,3.9130,400.5115,4.999984
PHY_EDGE_ROW_100_Left_238,VDD,Metal1,3.9130,399.1680,4.999984
PHY_EDGE_ROW_99_Left_237,VDD,Metal1,3.9130,392.6715,4.999996
PHY_EDGE_ROW_98_Left_236,VDD,Metal1,3.9130,391.3280,4.999996
PHY_EDGE_ROW_97_Left_235,VDD,Metal1,3.9130,384.8315,4.999976
PHY_EDGE_ROW_96_Left_234,VDD,Metal1,3.9130,383.4880,4.999976
PHY_EDGE_ROW_95_Left_233,VDD,Metal1,3.9130,376.9915,4.999984
PHY_EDGE_ROW_94_Left_232,VDD,Metal1,3.9130,375.6480,4.999984
PHY_EDGE_ROW_93_Left_231,VDD,Metal1,3.9130,369.1515,4.999990
PHY_EDGE_ROW_92_Left_230,VDD,Metal1,3.9130,367.8080,4.999990
PHY_EDGE_ROW_91_Left_229,VDD,Metal1,3.9130,361.3115,4.999992
PHY_EDGE_ROW_90_Left_228,VDD,Metal1,3.9130,359.9680,4.999992
PHY_EDGE_ROW_89_Left_227,VDD,Metal1,3.9130,353.4715,4.999994
PHY_EDGE_ROW_88_Left_226,VDD,Metal1,3.9130,352.1280,4.999994
PHY_EDGE_ROW_87_Left_225,VDD,Metal1,3.9130,345.6315,4.999992
PHY_EDGE_ROW_86_Left_224,VDD,Metal1,3.9130,344.2880,4.999992
PHY_EDGE_ROW_85_Left_223,VDD,Metal1,3.9130,337.7915,4.999990
PHY_EDGE_ROW_84_Left_222,VDD,Metal1,3.9130,336.4480,4.999990
PHY_EDGE_ROW_83_Left_221,VDD,Metal1,3.9130,329.9515,4.999979
PHY_EDGE_ROW_82_Left_220,VDD,Metal1,3.9130,328.6080,4.999979
PHY_EDGE_ROW_81_Left_219,VDD,Metal1,3.9130,322.1115,4.999994
PHY_EDGE_ROW_80_Left_218,VDD,Metal1,3.9130,320.7680,4.999994
PHY_EDGE_ROW_79_Left_217,VDD,Metal1,3.9130,314.2715,4.999976
PHY_EDGE_ROW_78_Left_216,VDD,Metal1,3.9130,312.9280,4.999976
PHY_EDGE_ROW_77_Left_215,VDD,Metal1,3.9130,306.4315,4.999992
PHY_EDGE_ROW_76_Left_214,VDD,Metal1,3.9130,305.0880,4.999992
PHY_EDGE_ROW_75_Left_213,VDD,Metal1,3.9130,298.5915,4.999989
PHY_EDGE_ROW_74_Left_212,VDD,Metal1,3.9130,297.2480,4.999989
PHY_EDGE_ROW_73_Left_211,VDD,Metal1,3.9130,290.7515,4.999997
PHY_EDGE_ROW_72_Left_210,VDD,Metal1,3.9130,289.4080,4.999997
PHY_EDGE_ROW_71_Left_209,VDD,Metal1,3.9130,282.9115,4.999996
PHY_EDGE_ROW_70_Left_208,VDD,Metal1,3.9130,281.5680,4.999996
PHY_EDGE_ROW_69_Left_207,VDD,Metal1,3.9130,275.0715,4.999994
PHY_EDGE_ROW_68_Left_206,VDD,Metal1,3.9130,273.7280,4.999994
PHY_EDGE_ROW_67_Left_205,VDD,Metal1,3.9130,267.2315,4.999996
PHY_EDGE_ROW_66_Left_204,VDD,Metal1,3.9130,265.8880,4.999996
PHY_EDGE_ROW_65_Left_203,VDD,Metal1,3.9130,259.3915,4.999994
PHY_EDGE_ROW_64_Left_202,VDD,Metal1,3.9130,258.0480,4.999994
PHY_EDGE_ROW_63_Left_201,VDD,Metal1,3.9130,251.5515,4.999982
PHY_EDGE_ROW_62_Left_200,VDD,Metal1,3.9130,250.2080,4.999982
PHY_EDGE_ROW_61_Left_199,VDD,Metal1,3.9130,243.7115,4.999980
PHY_EDGE_ROW_60_Left_198,VDD,Metal1,3.9130,242.3680,4.999980
PHY_EDGE_ROW_59_Left_197,VDD,Metal1,3.9130,235.8715,4.999997
PHY_EDGE_ROW_58_Left_196,VDD,Metal1,3.9130,234.5280,4.999997
PHY_EDGE_ROW_57_Left_195,VDD,Metal1,3.9130,228.0315,4.999992
PHY_EDGE_ROW_56_Left_194,VDD,Metal1,3.9130,226.6880,4.999992
PHY_EDGE_ROW_55_Left_193,VDD,Metal1,3.9130,220.1915,4.999990
PHY_EDGE_ROW_54_Left_192,VDD,Metal1,3.9130,218.8480,4.999990
PHY_EDGE_ROW_53_Left_191,VDD,Metal1,3.9130,212.3515,4.999984
PHY_EDGE_ROW_52_Left_190,VDD,Metal1,3.9130,211.0080,4.999984
PHY_EDGE_ROW_51_Left_189,VDD,Metal1,3.9130,204.5115,4.999979
PHY_EDGE_ROW_50_Left_188,VDD,Metal1,3.9130,203.1680,4.999979
PHY_EDGE_ROW_49_Left_187,VDD,Metal1,3.9130,196.6715,4.999978
PHY_EDGE_ROW_48_Left_186,VDD,Metal1,3.9130,195.3280,4.999978
PHY_EDGE_ROW_47_Left_185,VDD,Metal1,3.9130,188.8315,4.999984
PHY_EDGE_ROW_46_Left_184,VDD,Metal1,3.9130,187.4880,4.999984
PHY_EDGE_ROW_45_Left_183,VDD,Metal1,3.9130,180.9915,4.999970
PHY_EDGE_ROW_44_Left_182,VDD,Metal1,3.9130,179.6480,4.999970
PHY_EDGE_ROW_43_Left_181,VDD,Metal1,3.9130,173.1515,4.999966
PHY_EDGE_ROW_42_Left_180,VDD,Metal1,3.9130,171.8080,4.999966
PHY_EDGE_ROW_41_Left_179,VDD,Metal1,3.9130,165.3115,4.999990
PHY_EDGE_ROW_40_Left_178,VDD,Metal1,3.9130,163.9680,4.999990
PHY_EDGE_ROW_39_Left_177,VDD,Metal1,3.9130,157.4715,4.999990
PHY_EDGE_ROW_38_Left_176,VDD,Metal1,3.9130,156.1280,4.999990
PHY_EDGE_ROW_37_Left_175,VDD,Metal1,3.9130,149.6315,4.999987
PHY_EDGE_ROW_36_Left_174,VDD,Metal1,3.9130,148.2880,4.999987
PHY_EDGE_ROW_35_Left_173,VDD,Metal1,3.9130,141.7915,4.999986
PHY_EDGE_ROW_34_Left_172,VDD,Metal1,3.9130,140.4480,4.999986
PHY_EDGE_ROW_33_Left_171,VDD,Metal1,3.9130,133.9515,4.999967
PHY_EDGE_ROW_32_Left_170,VDD,Metal1,3.9130,132.6080,4.999967
PHY_EDGE_ROW_31_Left_169,VDD,Metal1,3.9130,126.1115,4.999980
PHY_EDGE_ROW_30_Left_168,VDD,Metal1,3.9130,124.7680,4.999980
PHY_EDGE_ROW_29_Left_167,VDD,Metal1,3.9130,118.2715,4.999995
PHY_EDGE_ROW_28_Left_166,VDD,Metal1,3.9130,116.9280,4.999995
PHY_EDGE_ROW_27_Left_165,VDD,Metal1,3.9130,110.4315,4.999994
PHY_EDGE_ROW_26_Left_164,VDD,Metal1,3.9130,109.0880,4.999994
PHY_EDGE_ROW_25_Left_163,VDD,Metal1,3.9130,102.5915,4.999991
PHY_EDGE_ROW_24_Left_162,VDD,Metal1,3.9130,101.2480,4.999991
PHY_EDGE_ROW_23_Left_161,VDD,Metal1,3.9130,94.7515,4.999989
PHY_EDGE_ROW_22_Left_160,VDD,Metal1,3.9130,93.4080,4.999989
PHY_EDGE_ROW_21_Left_159,VDD,Metal1,3.9130,86.9115,4.999995
PHY_EDGE_ROW_20_Left_158,VDD,Metal1,3.9130,85.5680,4.999995
PHY_EDGE_ROW_19_Left_157,VDD,Metal1,3.9130,79.0715,4.999979
PHY_EDGE_ROW_18_Left_156,VDD,Metal1,3.9130,77.7280,4.999979
PHY_EDGE_ROW_17_Left_155,VDD,Metal1,3.9130,71.2315,4.999984
PHY_EDGE_ROW_16_Left_154,VDD,Metal1,3.9130,69.8880,4.999984
PHY_EDGE_ROW_15_Left_153,VDD,Metal1,3.9130,63.3915,4.999995
PHY_EDGE_ROW_14_Left_152,VDD,Metal1,3.9130,62.0480,4.999995
PHY_EDGE_ROW_13_Left_151,VDD,Metal1,3.9130,55.5515,4.999992
PHY_EDGE_ROW_12_Left_150,VDD,Metal1,3.9130,54.2080,4.999992
PHY_EDGE_ROW_11_Left_149,VDD,Metal1,3.9130,47.7115,4.999991
PHY_EDGE_ROW_10_Left_148,VDD,Metal1,3.9130,46.3680,4.999991
PHY_EDGE_ROW_9_Left_147,VDD,Metal1,3.9130,39.8715,4.999992
PHY_EDGE_ROW_8_Left_146,VDD,Metal1,3.9130,38.5280,4.999992
PHY_EDGE_ROW_7_Left_145,VDD,Metal1,3.9130,32.0315,4.999992
PHY_EDGE_ROW_6_Left_144,VDD,Metal1,3.9130,30.6880,4.999992
PHY_EDGE_ROW_5_Left_143,VDD,Metal1,3.9130,24.1915,4.999983
PHY_EDGE_ROW_4_Left_142,VDD,Metal1,3.9130,22.8480,4.999983
PHY_EDGE_ROW_3_Left_141,VDD,Metal1,3.9130,16.3515,4.999986
PHY_EDGE_ROW_2_Left_140,VDD,Metal1,3.9130,15.0080,4.999986
PHY_EDGE_ROW_1_Left_139,VDD,Metal1,3.9130,8.5115,4.999996
PHY_EDGE_ROW_0_Left_138,VDD,Metal1,3.9130,7.1680,4.999996
PHY_EDGE_ROW_137_Right_137,VDD,Metal1,1106.0065,541.6315,4.999993
PHY_EDGE_ROW_136_Right_136,VDD,Metal1,1106.0065,540.2880,4.999993
PHY_EDGE_ROW_135_Right_135,VDD,Metal1,1106.0065,533.7915,4.999992
PHY_EDGE_ROW_134_Right_134,VDD,Metal1,1106.0065,532.4480,4.999992
PHY_EDGE_ROW_133_Right_133,VDD,Metal1,1106.0065,525.9515,4.999991
PHY_EDGE_ROW_132_Right_132,VDD,Metal1,1106.0065,524.6080,4.999991
PHY_EDGE_ROW_131_Right_131,VDD,Metal1,1106.0065,518.1115,4.999979
PHY_EDGE_ROW_130_Right_130,VDD,Metal1,1106.0065,516.7680,4.999979
PHY_EDGE_ROW_129_Right_129,VDD,Metal1,1106.0065,510.2715,4.999975
PHY_EDGE_ROW_128_Right_128,VDD,Metal1,1106.0065,508.9280,4.999975
PHY_EDGE_ROW_127_Right_127,VDD,Metal1,1106.0065,502.4315,4.999992
PHY_EDGE_ROW_126_Right_126,VDD,Metal1,1106.0065,501.0880,4.999992
PHY_EDGE_ROW_125_Right_125,VDD,Metal1,1106.0065,494.5915,4.999996
PHY_EDGE_ROW_124_Right_124,VDD,Metal1,1106.0065,493.2480,4.999996
PHY_EDGE_ROW_123_Right_123,VDD,Metal1,1106.0065,486.7515,4.999993
PHY_EDGE_ROW_122_Right_122,VDD,Metal1,1106.0065,485.4080,4.999993
PHY_EDGE_ROW_121_Right_121,VDD,Metal1,1106.0065,478.9115,4.999989
PHY_EDGE_ROW_120_Right_120,VDD,Metal1,1106.0065,477.5680,4.999989
PHY_EDGE_ROW_119_Right_119,VDD,Metal1,1106.0065,471.0715,4.999990
PHY_EDGE_ROW_118_Right_118,VDD,Metal1,1106.0065,469.7280,4.999990
PHY_EDGE_ROW_117_Right_117,VDD,Metal1,1106.0065,463.2315,4.999993
PHY_EDGE_ROW_116_Right_116,VDD,Metal1,1106.0065,461.8880,4.999993
PHY_EDGE_ROW_115_Right_115,VDD,Metal1,1106.0065,455.3915,4.999988
PHY_EDGE_ROW_114_Right_114,VDD,Metal1,1106.0065,454.0480,4.999988
PHY_EDGE_ROW_113_Right_113,VDD,Metal1,1106.0065,447.5515,4.999985
PHY_EDGE_ROW_112_Right_112,VDD,Metal1,1106.0065,446.2080,4.999985
PHY_EDGE_ROW_111_Right_111,VDD,Metal1,1106.0065,439.7115,4.999991
PHY_EDGE_ROW_110_Right_110,VDD,Metal1,1106.0065,438.3680,4.999991
PHY_EDGE_ROW_109_Right_109,VDD,Metal1,1106.0065,431.8715,4.999978
PHY_EDGE_ROW_108_Right_108,VDD,Metal1,1106.0065,430.5280,4.999978
PHY_EDGE_ROW_107_Right_107,VDD,Metal1,1106.0065,424.0315,4.999986
PHY_EDGE_ROW_106_Right_106,VDD,Metal1,1106.0065,422.6880,4.999986
PHY_EDGE_ROW_105_Right_105,VDD,Metal1,1106.0065,416.1915,4.999989
PHY_EDGE_ROW_104_Right_104,VDD,Metal1,1106.0065,414.8480,4.999989
PHY_EDGE_ROW_103_Right_103,VDD,Metal1,1106.0065,408.3515,4.999995
PHY_EDGE_ROW_102_Right_102,VDD,Metal1,1106.0065,407.0080,4.999995
PHY_EDGE_ROW_101_Right_101,VDD,Metal1,1106.0065,400.5115,4.999977
PHY_EDGE_ROW_100_Right_100,VDD,Metal1,1106.0065,399.1680,4.999977
PHY_EDGE_ROW_99_Right_99,VDD,Metal1,1106.0065,392.6715,4.999984
PHY_EDGE_ROW_98_Right_98,VDD,Metal1,1106.0065,391.3280,4.999984
PHY_EDGE_ROW_97_Right_97,VDD,Metal1,1106.0065,384.8315,4.999988
PHY_EDGE_ROW_96_Right_96,VDD,Metal1,1106.0065,383.4880,4.999988
PHY_EDGE_ROW_95_Right_95,VDD,Metal1,1106.0065,376.9915,4.999988
PHY_EDGE_ROW_94_Right_94,VDD,Metal1,1106.0065,375.6480,4.999988
PHY_EDGE_ROW_93_Right_93,VDD,Metal1,1106.0065,369.1515,4.999979
PHY_EDGE_ROW_92_Right_92,VDD,Metal1,1106.0065,367.8080,4.999979
PHY_EDGE_ROW_91_Right_91,VDD,Metal1,1106.0065,361.3115,4.999984
PHY_EDGE_ROW_90_Right_90,VDD,Metal1,1106.0065,359.9680,4.999984
PHY_EDGE_ROW_89_Right_89,VDD,Metal1,1106.0065,353.4715,4.999981
PHY_EDGE_ROW_88_Right_88,VDD,Metal1,1106.0065,352.1280,4.999981
PHY_EDGE_ROW_87_Right_87,VDD,Metal1,1106.0065,345.6315,4.999986
PHY_EDGE_ROW_86_Right_86,VDD,Metal1,1106.0065,344.2880,4.999986
PHY_EDGE_ROW_85_Right_85,VDD,Metal1,1106.0065,337.7915,4.999989
PHY_EDGE_ROW_84_Right_84,VDD,Metal1,1106.0065,336.4480,4.999989
PHY_EDGE_ROW_83_Right_83,VDD,Metal1,1106.0065,329.9515,4.999975
PHY_EDGE_ROW_82_Right_82,VDD,Metal1,1106.0065,328.6080,4.999975
PHY_EDGE_ROW_81_Right_81,VDD,Metal1,1106.0065,322.1115,4.999977
PHY_EDGE_ROW_80_Right_80,VDD,Metal1,1106.0065,320.7680,4.999977
PHY_EDGE_ROW_79_Right_79,VDD,Metal1,1106.0065,314.2715,4.999983
PHY_EDGE_ROW_78_Right_78,VDD,Metal1,1106.0065,312.9280,4.999983
PHY_EDGE_ROW_77_Right_77,VDD,Metal1,1106.0065,306.4315,4.999991
PHY_EDGE_ROW_76_Right_76,VDD,Metal1,1106.0065,305.0880,4.999991
PHY_EDGE_ROW_75_Right_75,VDD,Metal1,1106.0065,298.5915,4.999995
PHY_EDGE_ROW_74_Right_74,VDD,Metal1,1106.0065,297.2480,4.999995
PHY_EDGE_ROW_73_Right_73,VDD,Metal1,1106.0065,290.7515,4.999989
PHY_EDGE_ROW_72_Right_72,VDD,Metal1,1106.0065,289.4080,4.999989
PHY_EDGE_ROW_71_Right_71,VDD,Metal1,1106.0065,282.9115,4.999998
PHY_EDGE_ROW_70_Right_70,VDD,Metal1,1106.0065,281.5680,4.999998
PHY_EDGE_ROW_69_Right_69,VDD,Metal1,1106.0065,275.0715,4.999994
PHY_EDGE_ROW_68_Right_68,VDD,Metal1,1106.0065,273.7280,4.999994
PHY_EDGE_ROW_67_Right_67,VDD,Metal1,1106.0065,267.2315,4.999999
PHY_EDGE_ROW_66_Right_66,VDD,Metal1,1106.0065,265.8880,4.999999
PHY_EDGE_ROW_65_Right_65,VDD,Metal1,1106.0065,259.3915,4.999977
PHY_EDGE_ROW_64_Right_64,VDD,Metal1,1106.0065,258.0480,4.999977
PHY_EDGE_ROW_63_Right_63,VDD,Metal1,1106.0065,251.5515,4.999989
PHY_EDGE_ROW_62_Right_62,VDD,Metal1,1106.0065,250.2080,4.999989
PHY_EDGE_ROW_61_Right_61,VDD,Metal1,1106.0065,243.7115,4.999997
PHY_EDGE_ROW_60_Right_60,VDD,Metal1,1106.0065,242.3680,4.999997
PHY_EDGE_ROW_59_Right_59,VDD,Metal1,1106.0065,235.8715,5.000000
PHY_EDGE_ROW_58_Right_58,VDD,Metal1,1106.0065,234.5280,5.000000
PHY_EDGE_ROW_57_Right_57,VDD,Metal1,1106.0065,228.0315,4.999992
